"cow","year","X","life_exp","pop","enrollment_rate","income_share_highest_10","unemployment","urban_growth","gdp_pcap","v2x_polyarchy","tenure","tenure_lagged","leader_name","gwf_regimetype","gwf_duration","gwf_fail","current_dollars_usaid","constant_dollars_usaid","threat","imposition","multisender","targeted_narrow","institution","sanction_id","UCD_campaign","protest_mmd","cnts_destabilisation","cnts_campaign_narrow","cnts_campaign_all","gdp_pcap_l","threat_l1","multisender_l1","imposition_l1","imposition_l2","imposition_l3","imposition_l5","v2x_polyarchy_l","tenure_l","gwf_duration_l","cutoff_1991","autoc_cutoff","country","region","usaid_percapita","imposition_binary","sanction_id_binary","multisender_binary","targeted_narrow_binary","imposition_l1_binary","imposition_l2_binary","imposition_l3_binary","imposition_l4_binary","demographic_index","Mean_Frequency_UN","flow2","us_aid_sum","firststage_fitted"
346,2005,919,76.133,15.2368969309642,0,0,30.213,-0.455501858145626,9381,0.648,0,1,"Miro Jovic","",0,0,16105385,23250609,0,0,0,0,0,0,0,0,0,0,0,9.06276916652553,0,0,0,0,0,0,0.648,0,0,1,0,"Bosnia & Herzegovina","Europe & Central Asia",1525941.21397189,0,0,0,0,0,0,0,0,2.35168493675609,0.5241935,19.360001,164678334,0.0685588012490808
349,1989,7439,0,0,0,0,0,0.378878028411172,24182,0.248,0,0,"","",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,0,0,-4.75478353406558,0,0,0,0.0778271832608725
349,1990,7440,72.7048780487805,14.506831577106,0,0,0,0.410625471231867,22099,0.631,0,0,"","",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10.0933642472648,0,0,0,0,0,0,0.248,0,0,0,1,"Slovenia","Europe & Central Asia",0,0,1,0,0,0,0,0,0,0.0448010926899836,0,0,0,0.0778271832608725
349,1991,7441,73.2048780487805,14.5077378205294,0,0,7.08,0.315232607312504,20119,0.821,0,1,"Peterle","",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10.0032880901224,1,0,0,0,0,0,0.631,0,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,0,0,0.541964710698533,0,0,0,0.0778271832608725
349,1992,7442,73.3536585365854,14.5083722027628,0,0,7.825,-0.0952880057756936,19048,0.852,0,1,"Drnovsek","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90942041823171,0,0,0,0,0,0,0.821,0,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,0,0,0.627185287539784,0.5877193,-9,0,0.0543357483221108
349,1993,7443,73.3048780487805,14.5069052087406,0,0,8.51,-0.186877377953782,19636,0.846,1,2,"Drnovsek","",0,0,149000,272568,0,0,0,0,0,0,0,0,0,0,0,9.85471791315606,0,0,0,0,0,0,0.852,0,0,1,0,"Slovenia","Europe & Central Asia",18788.8454551819,0,0,0,0,0,0,0,0,0.677402484795141,0.5819672,188.146,422572,0.0548290523092045
349,1994,7444,73.2536585365854,14.5045222039771,0,0,8.24,-0.0622708005333919,20706,0.852,2,3,"Drnovsek","",0,0,160963,288173,0,0,0,0,0,0,0,0,0,0,0,9.8851204044465,0,0,0,0,0,0,0.846,1,0,1,0,"Slovenia","Europe & Central Asia",19867.8037061423,0,0,0,0,0,0,0,0,0.648076291300184,0.5984848,197.19501,2170678,0.054255009322623
349,1995,7445,73.4048780487805,14.5033652630505,92.8819,0,7.15,0.0728936837229465,21552,0.847,3,4,"Drnovsek","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93817927527774,0,0,0,0,0,0,0.852,2,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.4980031044,0.5384615,291.42999,6253547,0.0564658862872304
349,1996,7446,73.9585365853659,14.5035808780494,94.64365,0,6.91,-0.0092329090728266,22257,0.855,4,5,"Drnovsek","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9782243626441,0,0,0,0,0,0,0.847,3,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.52653219309799,0.6180556,325.48099,6158834,0.0537393661136014
349,1997,7447,74.4585365853658,14.502955516715,95.33336,0,6.65,-0.0831345650763066,23412,0.846,5,6,"Drnovsek","",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10.0104122941544,0,0,0,0,0,0,0.855,4,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.5402884207925,0.6453488,284.55701,2372177,0.0527839225596151
349,1998,7448,74.7073170731707,14.5016109732916,97.72131,0,7.39,-0.166775352925788,24232,0.841,6,7,"Drnovsek","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0610044175424,0,0,0,0,0,0,0.846,5,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.62866622664735,0.6234568,296.10999,5559181,0.0535162686673511
349,1999,7449,74.8073170731708,14.4994297967352,96.59741,0,7.32,0.124635397960449,25506,0.841,7,8,"Drnovsek","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0954297653844,0,0,0,0,0,0,0.841,6,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.59501338817828,0.6318681,293.80975,5077609,0.0532306377912572
349,2000,7450,75.009756097561,14.5001441051768,95.68477,0,6.92,0.347322840072504,26365,0.845,0,1,"Drnovsek","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1466693896514,0,0,0,0,0,0,0.841,7,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.55079462372221,0.5909091,299.61917,4166968,0.0546537752696685
349,2001,7451,75.4121951219512,14.5031048547624,96.32554,0,6.39,0.208705847624412,27170,0.826,1,2,"Drnovsek","",0,0,1832,2891,1,1,0,0,0,1,0,0,0,0,0,10.1797930312552,0,0,0,0,0,0,0.845,0,0,1,0,"Slovenia","Europe & Central Asia",199.336626808617,1,1,0,0,0,0,0,0,1.54763601531032,0.5617284,296.98215,20196684,0.0555251791450723
349,2002,7452,75.7585365853659,14.5046798421749,97.03101,0,6.35,0.27542978013819,28088,0.85,0,1,"Anton Rop","",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,10.2098690704733,1,0,1,0,0,0,0.826,1,0,1,0,"Slovenia","Europe & Central Asia",0,0,1,1,0,1,0,0,0,1.56044871466294,0.4761905,314.49573,15814707,0.0586643227760574
349,2003,7453,76.0073170731707,14.5059189965919,97.9726,0,6.71,0.501717528541028,28902,0.847,1,2,"Anton Rop","",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.2430980738721,1,1,0,1,1,0,0.85,0,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,1,0,0,1.5868741342434,0.4728261,334.99298,15406957,0.0588245201037377
349,2004,7454,76.8585365853659,14.5065219643815,99.595,20.6,6.33,0.505556857920171,30142,0.828,0,1,"Janez Jansa","",0,0,-23876,0,0,0,0,0,0,0,0,0,0,0,0,10.271666421855,0,0,0,0,0,0,0.847,1,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,1,0,2.33041009007282,0.454023,210.98,12385909,0.0593474905638937
349,2005,7455,77.2073170731707,14.5071626264009,99.85478,20.6,6.55,0.610744329465034,31233,0.828,1,2,"Janez Jansa","",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10.3136751587426,0,0,0,0,0,0,0.828,0,0,1,0,"Slovenia","Europe & Central Asia",0,0,0,0,0,0,0,0,1,2.3532349915378,0.475,185.3282,16492028,0.0584953792379063
350,1960,3132,0,0,0,0,0,0,5768,0.391,2,3,"Karamanlis","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,-4.72716015070874,0.868932038834951,94.800003,1507220418,0.029888797208615
350,1961,3133,69.3,15.9355810767377,0,0,0,1.71291716461349,6290,0.389,0,1,"Karamanlis","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.66008241266647,0,0,0,0,0,0,0.391,2,0,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,0.0238553209669876,0.938356164383562,81,1205289358,0.0300454095151749
350,1962,3134,70.3158536585366,15.9435100951978,0,0,0,2.1547873881034,6559,0.377,1,2,"Karamanlis","",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.74671793951834,0,0,0,0,0,0,0.389,0,0,0,1,"Greece","Europe & Central Asia",0,0,1,0,0,0,0,0,0,0.0311197982566973,0.891304347826087,67.199997,1083894854,0.0317400245381981
350,1963,3135,70.2549756097561,15.9494678662239,0,0,0,1.89736547655004,7280,0.38,0,1,"Paraskevopoulos","",0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,8.78859495591523,1,0,0,0,0,0,0.377,1,0,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,0.0484340640175823,0.879310344827586,84.599998,1043035920,0.0322625215235098
350,1964,3136,70.6105365853659,15.9531767862715,0,0,0,1.85768068310303,7935,0.391,0,1,"G. Papandreou","",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8.89288751481616,0,0,0,0,0,0,0.38,0,0,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,0.0652784458819959,1,101,634850671,0.0319158938697555
350,1965,3137,70.5693902439025,15.9568029117348,0,0,0,1.92916832608793,8733,0.391,0,1,"Stephanopoulos","",0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,8.97903989319916,0,0,0,0,0,0,0.391,0,0,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,0.0590269020332275,0.628205128205128,112.7,722764247,0.0406048377165657
350,1966,3138,71.4283170731707,15.9614807886925,0,0,0,2.16826623366718,9297,0.339,0,1,"Paraskevopoulos","",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9.07486537749495,0,0,0,0,0,0,0.391,0,0,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,0.0746890378902969,0.82,131.2,835906494,0.0349415595200394
350,1967,3139,71.7527073170732,15.9688588294964,0,0,0,2.2149873915943,9795,0.115,0,1,"Papadopoulos","",0,0,0,0,1,1,0,0,0,1,2,0,2,1,1,9.13744812207107,0,0,0,0,0,0,0.339,0,0,0,1,"Greece","Europe & Central Asia",0,1,1,0,0,0,0,0,0,0.0845769587356884,0.6759259,100.1,640608072,0.0398661682033729
350,1968,3140,71.2987804878049,15.9770029446595,0,0,0,2.02216084475919,10527,0.074,1,2,"Papadopoulos","military",1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,9.18962835130717,1,0,1,0,0,0,0.115,0,0,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,1,0,0,0,0.0826510059326473,0.7058824,106.78,442641665,0.0404369766906831
350,1969,3141,71.4301951219512,15.9835082735495,0,0,0,1.70269815595501,11645,0.074,2,3,"Papadopoulos","military",2,0,0,0,0,0,0,0,0,0,2,0,13,1,1,9.26169961418913,0,0,0,1,1,0,0.074,1,1,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,1,0,0,0.111826738622857,0.6162791,151.89999,797080085,0.0404571011482464
350,1970,3142,72.0043414634146,15.9871624811705,0,0,0,1.53694939919678,12672,0.074,3,4,"Papadopoulos","military",3,0,0,0,0,0,0,0,0,0,0,0,3,1,1,9.36263304105573,0,0,0,0,0,0,0.074,2,2,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,1,0,0.146107779728731,0.6343284,115.96,404896063,0.0427116550457941
350,1971,3143,72.7708048780488,15.9894444462504,91.89007,0,0,1.56568674747659,13653,0.074,4,5,"Papadopoulos","military",4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.44715090319531,0,0,0,0,0,0,0.074,3,3,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,1,1.09015900167343,0.6680672,139.08,568134351,0.0406298243238074
350,1972,3144,73.0095609756098,15.9937828941235,92.33958,0,0,1.42149455198301,15404,0.074,5,6,"Papadopoulos","military",5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9.52171528912424,0,0,0,0,0,1,0.074,4,4,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.11478703835673,0.7397959,145.59,595855104,0.0385265978538868
350,1973,3145,72.7826829268293,16.0002832659962,93.45366,0,0,1.21208904467836,16094,0.074,0,1,"Ionannides","military",6,0,0,0,0,0,0,0,0,0,1,0,5,1,1,9.64238314411662,0,0,0,0,0,0,0.074,5,5,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.13352597986082,0.7325581,288.10001,412431073,0.0401371637077652
350,1974,3146,72.9819756097561,16.0048245971106,95.04823,0,0,1.1174217575394,15605,0.138,0,1,"Karamanlis","military",7,1,0,0,0,0,0,0,0,0,6,0,2,0,1,9.68620243205546,0,0,0,0,0,0,0.074,0,6,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.16450740528262,0.6027397,403.42001,325182671,0.0445824633146166
350,1975,3147,73.4155853658537,16.0085064302502,95.40773,0,0,1.67637510691962,16555,0.741,1,2,"Karamanlis","",0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,9.65534729552492,0,0,0,0,0,0,0.138,0,7,0,1,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.14423626365479,0.5681818,392.26001,375519418,0.0452103666000706
350,1976,3148,73.3763658536586,16.0178930337759,95.60764,0,0,2.28106115332716,17543,0.811,2,3,"Karamanlis","",0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,9.71444405402828,0,0,0,0,0,0,0.741,1,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.101994250217,0.5121951,411,1161545045,0.0410597180542652
350,1977,3149,73.634,16.0334251693884,95.05127,0,0,2.01485566800206,18039,0.826,3,4,"Karamanlis","",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9.77241085895695,0,0,0,0,0,0,0.811,2,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.1277811585695,0.6055556,350.10001,557567638,0.0427073331339107
350,1978,3150,73.6708048780488,16.0464362642633,94.34745,0,0,2.00238371307734,19181,0.826,4,5,"Karamanlis","",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9.80029191406198,0,0,0,0,0,0,0.826,3,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.12490205859494,0.6572581,405,623497940,0.0408548184878082
350,1979,3151,74.358756097561,16.0594023078346,93.37635,0,0,1.94171048519246,19826,0.826,5,6,"Karamanlis","",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.8616760060708,0,0,0,0,0,0,0.826,4,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.14744975347085,0.5867769,471.5,564044959,0.0433494810558035
350,1980,3152,74.6210731707317,16.0718692884888,91.72432,0,0,1.66667420596748,20162,0.826,0,1,"Rallis","",0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,9.89474999098089,0,0,0,0,0,0,0.826,5,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.16269021027496,0.6504854,481.97,445766097,0.0424081184206307
350,1981,3153,74.5462682926829,16.0816914886392,93.2125,0,0,1.47609973771496,20177,0.831,0,1,"A. Papandreou","",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9.91155541959631,0,0,0,0,0,0,0.826,0,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.19000189747017,0.4962406,449.70001,493393519,0.0465452494584929
350,1982,3154,74.9574390243902,16.0906576492586,93.42299,0,0,0.894228982926948,20322,0.841,1,2,"A. Papandreou","",0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,9.91229911642837,0,0,0,0,0,0,0.831,0,0,0,0,"Greece","Europe & Central Asia",0,0,1,0,0,0,0,0,0,1.25132151024292,0.3892405,423.17001,730693834,0.0479364562879546
350,1983,3155,75.2505365853659,16.0968222696535,94.2614,0,0,0.858721777206856,20475,0.841,2,3,"A. Papandreou","",0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,9.91945981412326,1,0,0,0,0,0,0.841,1,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.27421668138809,0.3691275,344.09,696612069,0.0487357778675976
350,1984,3156,75.5177317073171,16.1026395189708,94.1936,0,0,0.772972073600223,21128,0.851,3,4,"A. Papandreou","",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9.92696039712164,0,0,0,0,0,0,0.841,2,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.29070548323783,0.307947,280.04001,1198967409,0.0465479298380728
350,1985,3157,75.7743902439024,16.1076210847278,94.07422,0,0,0.659513492981751,21901,0.855,4,5,"A. Papandreou","",0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,9.95835492728242,0,0,0,0,0,0,0.851,3,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.3081835089144,0.3940397,320.67001,1159985813,0.0443224772031898
350,1986,3158,76.0829024390244,16.1115039745155,93.17156,0,0,0.601246212235807,22387,0.858,5,6,"A. Papandreou","",0,0,0,0,1,1,0,0,0,1,4,0,1,0,1,9.99428803346262,0,0,0,0,0,0,0.855,4,0,0,0,"Greece","Europe & Central Asia",0,1,1,0,0,0,0,0,0,1.31562413843694,0.410596,341.67001,977111368,0.0452465910198836
350,1987,3159,76.4826585365854,16.1148115652473,90.95459,0,0,0.604112463134897,22428,0.859,6,7,"A. Papandreou","",0,0,0,0,0,0,0,0,0,0,6,0,3,0,1,10.0162361589156,1,0,1,0,0,0,0.858,5,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,1,0,0,0,1.30885698428039,0.4064748,357.44,761732644,0.0470659777562955
350,1988,3160,76.2798536585366,16.1181551501882,91.72147,0,0,0.630817573636522,23609,0.859,7,8,"A. Papandreou","",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10.0180659031147,0,0,0,1,1,0,0.859,6,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,1,0,0,1.30737849882102,0.4097744,472.76337,737668097,0.0473095601689723
350,1989,3161,76.980756097561,16.1217871300576,91.19082,0,0,0.787357497963169,24607,0.865,0,1,"Zolotas","",0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,10.0693836978154,0,0,0,0,0,0,0.859,7,0,0,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,1,0,1.31765002317306,0.3903509,541.53406,660743090,0.048627229522787
350,1990,3162,76.6878048780488,16.1270056398533,90.8961,0,0,1.32121233166716,24581,0.877,0,1,"Mitsotakis","",0,0,50000,99377,0,0,0,0,0,0,1,7,6,0,1,10.1107866406768,0,0,0,0,0,0,0.865,0,0,0,0,"Greece","Europe & Central Asia",6162.14827595881,0,0,0,0,0,0,0,1,1.26546547871676,0.4583333,728.64679,693912859,0.0465047496939078
350,1991,3163,76.9390243902439,16.1375837199627,90.62979,0,7.57,1.43515881936579,25041,0.877,1,2,"Mitsotakis","",0,0,51000,97873,0,0,0,0,0,0,4,5,2,0,1,10.1097294725932,0,0,0,0,0,1,0.877,0,0,1,0,"Greece","Europe & Central Asia",6064.91044126563,0,0,0,0,0,0,0,0,1.76929848127026,0.4722222,920.01434,672858076,0.0464999736253814
350,1992,3164,77.1365853658537,16.1495872453183,88.94075,0,8.93,0.934038998812453,25024,0.877,2,3,"Mitsotakis","",0,0,0,0,0,0,0,0,0,0,4,6,2,0,1,10.1282701598638,0,0,0,0,0,0,0.877,1,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.88865552811116,0.4931507,846.68713,655850779,0.0459001676047855
350,1993,3165,77.3829268292683,16.1572260725354,87.30481,0,10.18,0.756746028999608,24479,0.877,0,1,"A. Papandreou","",0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,10.1275910429613,0,0,0,0,0,0,0.877,2,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.97883482537591,0.53125,821.69397,608163587,0.04509181437437
350,1994,3166,77.390243902439,16.1631086917222,86.98576,0,9.81,0.667520559918089,24844,0.879,1,2,"A. Papandreou","",0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,10.105571294632,0,0,0,0,0,0,0.877,0,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,1.95864198092593,0.5882353,727.02216,519756149,0.0439590167558698
350,1995,3167,77.6390243902439,16.1681157260961,88.64463,27.3,10.12,0.635109319122791,25248,0.879,0,1,"Tsokhatzopulos","",0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,10.1203719561908,0,0,0,0,0,0,0.879,1,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,2.96338453477874,0.5679012,842.98315,440035235,0.0453113415489785
350,1996,3168,77.5853658536585,16.1727876989837,88.44979,0,10.4,0.606925096518486,25856,0.88,0,1,"Simitis","",0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,10.1365026197165,0,0,0,0,0,0,0.879,0,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,2.02567445018304,0.4285714,952.20001,451096900,0.0496923401260243
350,1997,3169,77.6853658536585,16.1771944042881,89.63678,0,10.47,0.657865750514503,26882,0.88,1,2,"Simitis","",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,10.1602983480782,0,0,0,0,0,0,0.88,0,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,2.04286359888621,0.6534091,923.99329,213379517,0.0446019353614809
350,1998,3170,78.1365853658537,16.1821270757318,97.02981,0,12.23,0.719920109067996,27775,0.88,2,3,"Simitis","",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10.1992125686272,0,0,0,0,0,0,0.88,1,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,2.24697844512804,0.6234568,1137.4988,3745408,0.0474134461083976
350,1999,3171,77.8390243902439,16.1876691947558,97.85824,0,12.14,0.547519474580486,28519,0.88,3,4,"Simitis","",0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,10.2318919745438,0,0,0,0,0,0,0.88,2,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,2.25137465908723,0.6304348,1518.0282,73579377,0.0471569239426641
350,2000,3172,77.9878048780488,16.1915039078684,99.11835,25.7,11.34,0.572820545681015,29516,0.881,4,5,"Simitis","",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,10.2583261614433,0,0,0,0,0,0,0.88,3,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,3.11413778883336,0.5909091,907.07727,27005517,0.0479284492228697
350,2001,3173,77.8878048780488,16.195594326247,97.67905,0,10.76,0.790435678644777,30576,0.885,5,6,"Simitis","",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10.2926881069775,0,0,0,0,0,0,0.881,4,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,2.14299718255741,0.5542169,992.39178,17120847,0.0492857101666692
350,2002,3174,78.3878048780488,16.2007931708818,97.63761,0,10.35,0.900026595348849,31659,0.885,6,7,"Simitis","",0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,10.3279709935339,0,0,0,0,0,0,0.885,5,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,2.12692247475322,0.4714286,1477.6949,2233164,0.0528264916322679
350,2003,3175,78.6414634146341,16.2044588354999,97.43913,24.6,9.84,0.763851549019637,33414,0.885,7,8,"Simitis","",0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,10.3627780632051,0,0,0,0,0,0,0.885,6,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,2.97165773739299,0.4784946,2281.7454,23033236,0.0535952582210867
350,2004,3176,78.8414634146341,16.206845267251,96.97461,25.5,10.63,0.767168289554225,35018,0.884,0,1,"Kostas Karamanlis","",0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,10.4167305520934,0,0,0,0,0,0,0.885,7,0,1,0,"Greece","Europe & Central Asia",0,0,1,0,0,0,0,0,0,3.05873491860394,0.4411765,2335.0884,1689776,0.0551540881332772
350,2005,3177,79.0390243902439,16.2093194026769,95.94704,26.3,10.07,0.80359672232117,35125,0.883,1,2,"Kostas Karamanlis","",0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,10.4636177795536,1,0,0,0,0,0,0.884,0,0,1,0,"Greece","Europe & Central Asia",0,0,0,0,0,0,0,0,0,3.04435397236985,0.46,1911.8735,3357942,0.0538493562007327
352,1960,1936,0,0,0,0,0,0,4021,0.341,0,1,"Makarios","",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Cyprus","Europe & Central Asia",0,0,0,0,0,0,0,0,0,-4.72716015070874,0.702970297029703,5.4000001,0,0.0178502707355679
352,1961,1937,64.187,13.2806056922077,0,0,0,3.05610797933683,4482,0.464,1,2,"Makarios","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.29928839383773,0,0,0,0,0,0,0.341,0,0,0,1,"Cyprus","Europe & Central Asia",0,0,0,0,0,0,0,0,0,-0.643542636471055,0.604166666666667,6.6999998,61400234,0.0190273653747611
352,1962,1938,64.804,13.2959317533084,0,0,0,2.42801249815441,4975,0.469,2,3,"Makarios","",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8.40782688550519,0,0,0,0,0,0,0.464,1,0,0,1,"Cyprus","Europe & Central Asia",0,0,0,0,0,0,0,0,0,-0.572279793606634,0.622222222222222,9.3000002,55597465,0.018789248312825
352,1963,1939,65.424,13.3065082875454,0,0,0,2.34874547770923,5294,0.469,3,4,"Makarios","",0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,8.51218265964092,0,0,0,0,0,0,0.469,2,0,0,1,"Cyprus","Europe & Central Asia",0,0,0,0,0,0,0,0,0,-0.541591241875954,0.709677419354839,5.6999998,11721233,0.0177170793549473
352,1964,1940,62.282,13.3164026956248,0,0,0,2.21296441404923,4815,0.465,4,5,"Makarios","",0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,8.57433127171613,0,0,0,0,0,0,0.469,3,0,0,1,"Cyprus","Europe & Central Asia",0,0,0,0,0,0,0,0,0,-0.648923797094076,1,6.1999998,10849800,0.0141072322537091
352,1965,1941,62.79,13.3250397129524,0,0,0,2.15105391877784,5926,0.465,5,6,"Makarios","",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8.47949340107327,0,0,0,0,0,0,0.465,4,0,0,1,"Cyprus","Europe & Central Asia",0,0,0,0,0,0,0,0,0,-0.624004529700277,0.386363636363636,4.5999999,718178,0.0226883975075565
352,1966,1942,67.052,13.3331833200281,0,0,0,2.16886738816654,6323,0.465,6,7,"Makarios","",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8.68710641561099,0,0,0,0,0,0,0.465,5,0,0,1,"Cyprus","Europe & Central Asia",0,0,0,0,0,0,0,0,0,-0.46322507853151,0.563829787234043,7.3000002,2088391,0.0198504394828495
352,1967,1943,67.495,13.3416049418598,0,0,0,2.13460798830213,7219,0.465,7,8,"Makarios","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8.75195063958512,0,0,0,0,0,0,0.465,6,0,0,1,"Cyprus","Europe & Central Asia",0,0,0,0,0,0,0,0,0,-0.442806600988423,0.5212766,8.8000002,6762657,0.0204835079882085
